Run   obj.function   RMSE_1        RES_STAB      par_g_1       par_g_2       par_g_3       par_g_5       par_s_1       par_s_3       par_s_4       par_s_5       par_s_6       par_s_7       par_s_8       par_sc_1      par_sc_2      par_vc_1      par_vc_4      par_vc_7      par_v_1_sai_ht  par_v_2_max_ca  par_v_5_max_sn  par_v_8_rai   par_v_11_sno  par_v_14_svfex  par_lc_1      par_lc_2      par_l_1_DEP   par_l_4_OW    par_l_5_OW    par_l_6_FOR   par_l_7_MEL   par_l_10_MIN  par_l_13_HBV  par_l_16_REF  par_l_19_HBV  par_l_22_LPET_CORR  par_l_23_ABST  href_67       Vref_67       Aref_67       slope_67      hflow_67      apwr_67       bpwr_67       href_71       Vref_71       Aref_71       slope_71      hflow_71      apwr_71       bpwr_71       href_72       Vref_72       Aref_72       slope_72      
110   1.024760E+00  1.024760E+00  0.000000E+00  2.190000E-01  7.360000E-01  1.923211E+00  7.724427E+00  3.383004E-01  1.641059E+00  4.603491E+00  3.218113E+01  4.459491E-01  2.517942E+00  5.554564E-01  1.838901E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  2.067375E+00  6.920305E-02  9.320442E-02  7.926461E-01  6.895993E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  4.318756E+00  1.398270E+00  1.111190E+00  2.917543E+00  8.011278E-01  7.603655E-01  3.500365E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  2.772549E-01  8.484527E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  3.658876E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
111   1.004010E+00  1.004010E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.839533E-01  7.724427E+00  2.057097E-01  2.172331E+00  4.156351E+00  2.980245E+00  4.459491E-01  2.517942E+00  5.554564E-01  1.652930E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  2.458788E+00  6.920305E-02  6.910457E-02  7.926461E-01  8.522944E-02  9.000000E-01  1.720274E+02  5.199305E-01  9.600290E-01  1.480000E-01  4.318756E+00  1.399336E+00  7.294808E-01  2.917543E+00  8.631759E-01  7.603655E-01  3.019314E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  2.772549E-01  7.350485E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  3.658876E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
112   1.978920E+00  1.978920E+00  0.000000E+00  2.190000E-01  7.360000E-01  1.281937E+00  8.626956E+00  1.430986E-01  2.172331E+00  8.740524E+00  2.980245E+00  1.023334E+00  2.517942E+00  1.156859E+00  1.399293E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  1.456034E+01  2.458788E+00  6.920305E-02  7.862400E-02  7.926461E-01  6.721117E-02  9.000000E-01  2.056047E+02  7.122291E-01  9.600290E-01  1.480000E-01  1.387379E+00  1.399336E+00  7.294808E-01  2.917543E+00  8.631759E-01  7.603655E-01  3.753578E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  2.772549E-01  8.888212E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  3.658876E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
113   1.177940E+00  1.177940E+00  0.000000E+00  2.190000E-01  7.360000E-01  1.790141E+00  4.841651E+00  1.430986E-01  2.172331E+00  1.647892E+00  2.980245E+00  4.459491E-01  3.317185E+00  3.911748E-01  1.652930E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.598785E+01  2.458788E+00  5.046074E-02  9.320442E-02  7.926461E-01  5.684177E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  4.318756E+00  1.399336E+00  7.294808E-01  2.917543E+00  7.162053E-01  7.603655E-01  3.753578E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.500784E+00  7.350485E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  2.400849E+00  2.225921E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
114   9.494040E-01  9.494040E-01  0.000000E+00  2.190000E-01  7.360000E-01  4.102750E-01  7.724427E+00  2.239003E-01  1.300253E+01  1.647892E+00  7.263802E+00  4.459491E-01  2.025969E+00  5.554564E-01  1.652930E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  2.458788E+00  8.099347E-02  6.255001E-02  7.926461E-01  6.721117E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  4.743740E+00  1.733224E+00  7.294808E-01  2.917543E+00  7.707887E-01  6.135846E-01  3.753578E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  2.772549E-01  7.350485E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  2.706905E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
115   1.008040E+00  1.008040E+00  0.000000E+00  2.190000E-01  7.360000E-01  1.281937E+00  4.998553E+00  1.839134E-01  2.172331E+00  1.647892E+00  2.980245E+00  4.459491E-01  2.517942E+00  5.554564E-01  1.652930E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  2.458788E+00  6.920305E-02  9.320442E-02  7.926461E-01  6.721117E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  4.749574E+00  1.399336E+00  7.294808E-01  2.917543E+00  7.313000E-01  7.603655E-01  3.753578E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  2.772549E-01  7.350485E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  5.903554E+00  3.658876E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
116   1.241240E+00  1.241240E+00  0.000000E+00  2.190000E-01  7.360000E-01  1.281937E+00  8.791247E+00  2.875538E-01  4.765068E+00  1.647892E+00  2.980245E+00  5.071382E-01  2.517942E+00  5.384274E-01  1.652930E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.377598E+01  2.969490E+00  7.197685E-02  9.502866E-02  7.926461E-01  6.721117E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  4.318756E+00  1.399336E+00  7.294808E-01  3.493271E+00  8.631759E-01  6.206314E-01  3.753578E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  2.772549E-01  7.350485E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.482971E+00  3.658876E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
117   1.722450E+00  1.722450E+00  0.000000E+00  2.190000E-01  7.360000E-01  1.281937E+00  7.724427E+00  1.430986E-01  2.172331E+00  1.647892E+00  2.980245E+00  1.874452E+00  2.517942E+00  5.554564E-01  1.244110E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  1.432820E+00  6.920305E-02  9.320442E-02  7.926461E-01  6.721117E-02  9.000000E-01  2.056047E+02  4.614496E-01  9.600290E-01  1.480000E-01  2.731425E+00  1.399336E+00  7.294808E-01  2.710457E+00  1.114998E+00  8.930243E-01  3.383466E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  2.772549E-01  8.220275E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.498665E+00  3.658876E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
118   1.015110E+01  1.015110E+01  0.000000E+00  2.190000E-01  7.360000E-01  1.913778E+00  5.925125E+00  1.430986E-01  2.172331E+00  1.532198E+01  9.996535E+00  4.459491E-01  2.517942E+00  5.554564E-01  1.652930E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  2.458788E+00  6.920305E-02  9.320442E-02  7.926461E-01  6.721117E-02  9.000000E-01  2.056047E+02  3.430219E-01  9.600290E-01  1.480000E-01  5.737128E+00  1.700821E+00  8.591139E-01  3.320669E+00  1.222587E+00  7.603655E-01  4.655674E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.976677E+00  7.350485E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  2.832116E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
119   1.543180E+00  1.543180E+00  0.000000E+00  2.190000E-01  7.360000E-01  1.281937E+00  7.724427E+00  1.430986E-01  2.172331E+00  1.647892E+00  2.980245E+00  3.351647E+00  2.547735E+00  5.554564E-01  1.652930E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  2.458788E+00  6.920305E-02  9.320442E-02  7.990436E-01  4.501885E-02  9.000000E-01  2.056047E+02  7.037454E-01  9.600290E-01  1.480000E-01  1.725999E+00  1.399336E+00  7.294808E-01  2.917543E+00  8.631759E-01  7.603655E-01  3.753578E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  2.772549E-01  5.183358E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  1.546862E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
120   9.962160E-01  9.962160E-01  0.000000E+00  2.190000E-01  7.360000E-01  6.504471E-01  7.724427E+00  1.430986E-01  2.172331E+00  9.333120E+00  2.980245E+00  4.459491E-01  2.517942E+00  5.554564E-01  1.760831E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  2.787380E+00  6.920305E-02  9.218531E-02  6.942151E-01  6.336677E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.823197E-01  1.480000E-01  4.318756E+00  1.399336E+00  7.294808E-01  3.966305E+00  6.149084E-01  7.603655E-01  4.421659E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  2.772549E-01  7.350485E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  7.517894E+00  4.607727E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
121   2.295320E+00  2.295320E+00  0.000000E+00  2.190000E-01  7.360000E-01  -7.391757E-03  3.939282E+00  2.666635E-01  1.602102E+00  1.773212E+00  8.821247E+00  4.459491E-01  2.566301E+00  5.554564E-01  1.422931E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  2.458788E+00  6.920305E-02  8.507675E-02  7.926461E-01  6.721117E-02  9.000000E-01  2.056047E+02  3.600508E-01  9.982374E-01  1.480000E-01  4.318756E+00  1.399336E+00  7.294808E-01  3.634190E+00  7.935471E-01  7.603655E-01  3.753578E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  2.772549E-01  7.350485E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  3.658876E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
122   3.511200E+00  3.511200E+00  0.000000E+00  2.190000E-01  7.360000E-01  1.281937E+00  7.724427E+00  1.430986E-01  2.172331E+00  1.647892E+00  2.980245E+00  4.459491E-01  2.607141E+00  5.554564E-01  1.211788E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  2.458788E+00  7.789993E-02  9.320442E-02  7.926461E-01  6.721117E-02  9.000000E-01  2.056047E+02  3.646260E-01  8.455015E-01  1.480000E-01  4.318756E+00  1.824606E+00  7.294808E-01  2.917543E+00  1.096634E+00  7.603655E-01  1.764116E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  3.803121E+00  7.350485E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  3.658876E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
123   8.459930E-01  8.459930E-01  0.000000E+00  2.190000E-01  7.360000E-01  1.281937E+00  7.724427E+00  1.430986E-01  2.172331E+00  1.647892E+00  2.980245E+00  4.459491E-01  2.517942E+00  5.554564E-01  1.652930E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  1.910905E+00  6.920305E-02  9.320442E-02  7.926461E-01  6.721117E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  4.318756E+00  7.199630E-01  8.645192E-01  3.365041E+00  8.631759E-01  7.603655E-01  3.753578E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  4.415783E+00  7.350485E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  5.485134E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
124   1.773070E+00  1.773070E+00  0.000000E+00  2.190000E-01  7.360000E-01  6.573811E-01  7.158334E+00  1.430986E-01  2.172331E+00  1.315807E+01  4.980054E+00  4.459491E-01  2.517942E+00  5.554564E-01  1.255070E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  7.185037E+00  6.920305E-02  9.320442E-02  7.392116E-01  8.892813E-02  9.000000E-01  1.798661E+02  5.574957E-01  9.600290E-01  1.480000E-01  7.752696E+00  9.505983E-01  7.661474E-01  3.365041E+00  8.631759E-01  7.603655E-01  3.753578E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  3.619363E+00  7.350485E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  4.840256E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
125   8.278410E-01  8.278410E-01  0.000000E+00  2.190000E-01  7.360000E-01  3.499420E-01  8.986188E+00  1.430986E-01  2.172331E+00  4.408896E+00  2.145209E+00  4.459491E-01  2.517942E+00  5.554564E-01  1.828195E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  1.910905E+00  6.920305E-02  9.320442E-02  7.972129E-01  5.860028E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  3.649148E+00  2.472993E+00  8.645192E-01  2.548051E+00  8.631759E-01  8.493601E-01  2.993158E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  4.898094E+00  6.074848E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  6.197165E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
126   1.475740E+00  1.475740E+00  0.000000E+00  2.190000E-01  7.360000E-01  3.499420E-01  8.986188E+00  1.430986E-01  2.172331E+00  4.408896E+00  1.237524E+01  4.459491E-01  2.561465E+00  5.554564E-01  1.859610E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  1.910905E+00  6.920305E-02  9.821171E-02  7.972129E-01  5.860028E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  3.649148E+00  2.472993E+00  7.539350E-01  2.423803E+00  8.631759E-01  8.493601E-01  2.913981E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  4.898094E+00  6.074848E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  7.496747E+00  6.197165E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
127   8.428770E-01  8.428770E-01  0.000000E+00  2.190000E-01  7.360000E-01  -8.118833E-01  8.986188E+00  1.430986E-01  2.172331E+00  2.227034E+01  3.978616E-01  4.459491E-01  2.517942E+00  1.020651E+00  1.828195E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  1.910905E+00  4.019774E-02  6.985470E-02  7.972129E-01  5.358740E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  3.649148E+00  2.798479E+00  7.246549E-01  2.395001E+00  8.631759E-01  8.493601E-01  2.993158E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  4.898094E+00  6.074848E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  8.595021E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
128   1.515690E+00  1.515690E+00  0.000000E+00  2.190000E-01  7.360000E-01  4.437978E-01  8.986188E+00  1.430986E-01  2.135602E+00  5.005160E+00  2.145209E+00  4.459491E-01  2.806301E+00  5.554564E-01  1.766097E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.146517E+01  3.776273E+00  6.920305E-02  7.727101E-02  7.972129E-01  5.860028E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  2.380065E+00  2.472993E+00  8.645192E-01  2.548051E+00  8.631759E-01  8.493601E-01  2.993158E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  3.943888E+00  6.074848E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  6.403045E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
129   6.319340E+00  6.319340E+00  0.000000E+00  2.190000E-01  7.360000E-01  3.499420E-01  8.457158E+00  1.430986E-01  2.172331E+00  4.408896E+00  1.850322E+01  4.459491E-01  2.557189E+00  2.118644E-01  1.658603E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.594102E+01  1.922426E+00  6.920305E-02  9.320442E-02  7.972129E-01  5.860028E-02  9.000000E-01  1.182478E+02  5.199305E-01  9.739559E-01  1.480000E-01  3.649148E+00  2.472993E+00  8.645192E-01  2.129318E+00  8.631759E-01  8.493601E-01  2.993158E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.017625E+01  2.626302E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  6.197165E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
130   1.209670E+01  1.209670E+01  0.000000E+00  2.190000E-01  7.360000E-01  3.138558E-01  8.050117E+00  1.234873E-01  2.172331E+00  4.408896E+00  2.145209E+00  4.459491E-01  2.797388E+00  5.554564E-01  1.828195E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  1.624781E+01  1.021255E+00  6.920305E-02  9.320442E-02  8.528793E-01  5.711615E-02  9.000000E-01  2.056047E+02  2.673200E-01  8.206861E-01  1.480000E-01  3.649148E+00  2.472993E+00  8.645192E-01  2.288340E+00  8.631759E-01  5.907714E-01  2.993158E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  4.898094E+00  6.074848E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  6.197165E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
131   8.475940E-01  8.475940E-01  0.000000E+00  2.190000E-01  7.360000E-01  3.499420E-01  8.986188E+00  1.998447E-01  2.172331E+00  4.408896E+00  2.145209E+00  4.459491E-01  2.517942E+00  5.554564E-01  1.921749E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  1.293824E+00  6.920305E-02  7.799059E-02  7.972129E-01  5.860028E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  3.649148E+00  2.472993E+00  8.645192E-01  3.166291E+00  8.708733E-01  8.700500E-01  2.993158E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  4.898094E+00  6.074848E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  6.197165E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
132   1.471900E+00  1.471900E+00  0.000000E+00  2.190000E-01  7.360000E-01  3.499420E-01  8.986188E+00  1.430986E-01  2.172331E+00  4.408896E+00  9.937982E+00  4.459491E-01  2.439897E+00  5.554564E-01  1.828195E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.051408E+01  1.910905E+00  7.680815E-02  9.871779E-02  7.972129E-01  5.860028E-02  9.000000E-01  1.645345E+02  5.199305E-01  7.570577E-01  1.480000E-01  3.649148E+00  2.472993E+00  9.837491E-01  2.548051E+00  8.631759E-01  8.493601E-01  3.054121E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  4.898094E+00  6.074848E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.434502E+01  6.197165E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
133   8.108910E-01  8.108910E-01  0.000000E+00  2.190000E-01  7.360000E-01  5.198049E-01  8.986188E+00  1.430986E-01  2.172331E+00  3.474383E+00  2.145209E+00  4.459491E-01  2.517942E+00  5.554564E-01  1.828195E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  1.910905E+00  6.920305E-02  8.666217E-02  7.972129E-01  5.484318E-02  9.000000E-01  2.056047E+02  5.199305E-01  9.600290E-01  1.480000E-01  3.649148E+00  2.472993E+00  8.645192E-01  3.063848E+00  9.685116E-01  8.283489E-01  3.015400E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  7.119434E+00  6.074848E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
134   2.043680E+00  2.043680E+00  0.000000E+00  2.190000E-01  7.360000E-01  5.198049E-01  8.986188E+00  1.454008E-01  2.172331E+00  8.180370E+00  2.990400E+00  4.459491E-01  3.350369E+00  5.554564E-01  1.828195E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  1.893454E+01  1.910905E+00  6.920305E-02  8.666217E-02  7.972129E-01  5.484318E-02  9.000000E-01  2.056047E+02  6.014635E-01  9.600290E-01  1.480000E-01  7.379685E+00  2.472993E+00  8.645192E-01  3.063848E+00  9.685116E-01  8.283489E-01  3.015400E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  7.330061E+00  6.074848E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  7.912594E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
135   2.435220E+00  2.435220E+00  0.000000E+00  2.190000E-01  7.360000E-01  5.198049E-01  8.986188E+00  3.017087E-01  2.172331E+00  3.474383E+00  2.145209E+00  4.459491E-01  2.517942E+00  5.554564E-01  1.828195E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  1.120819E+00  6.920305E-02  8.453530E-02  7.972129E-01  5.484318E-02  9.000000E-01  1.434737E+02  4.538826E-01  9.600290E-01  1.480000E-01  1.036795E+00  3.228036E+00  8.645192E-01  3.063848E+00  1.112593E+00  8.283489E-01  3.015400E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  7.119434E+00  6.225044E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  4.774855E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
136   1.313100E+00  1.313100E+00  0.000000E+00  2.190000E-01  7.360000E-01  -1.778091E+00  8.986188E+00  2.273871E-01  5.761880E+00  3.474383E+00  2.145209E+00  9.831712E-01  2.517942E+00  5.554564E-01  1.828195E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.131131E+01  6.486309E+00  6.920305E-02  8.666217E-02  7.972129E-01  5.699060E-02  9.000000E-01  2.056047E+02  5.862102E-01  9.600290E-01  1.480000E-01  1.970833E+00  2.472993E+00  8.645192E-01  3.063848E+00  9.685116E-01  7.844651E-01  3.360767E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  3.220731E+00  5.851660E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.906723E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
