time[d],date,hour,SURFACE_WATER,,,,,,,,ATMOSPHERE,,,,,,,,ATMOS_PRECIP,,,,,,,,,,,,,,,PONDED_WATER,,,,,,,,SOIL[0],,,,,,,,SOIL[1],,,,,,,,SOIL[2],,,,,,SNOW_LIQ,,,,,,SNOW,,,,,,CANOPY,,,,,CANOPY_SNOW,,,,
,,,Flush,Precipitation,Infiltration,Baseflow,Baseflow,cumulative,storage,error,Precipitation,Canopy Evaporation,Canopy Snow Evaporation,Soil Evaporation,Soil Evaporation,cumulative,storage,error,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,cumulative,storage,error,Infiltration,Infiltration,Precipitation,Snow Melt & Refreeze,Overflow,cumulative,storage,error,Soil Evaporation,Soil Evaporation,Precipitation,Infiltration,Capillary Rise,cumulative,storage,error,Capillary Rise,Percolation,Baseflow,Precipitation,Flush,cumulative,storage,error,Baseflow,Precipitation,Percolation,cumulative,storage,error,Snow Refreeze,Overflow,Precipitation,cumulative,storage,error,Snow Melt & Refreeze,Snow Refreeze,Precipitation,cumulative,storage,error,Canopy Evaporation,Precipitation,cumulative,storage,error,Canopy Snow Evaporation,Precipitation,cumulative,storage,error
58,2002-11-28,00:00:00.00,-41.3182,0,41.3182,8.57722,25.366,33.9432,0,33.9432,0,0.814148,0.0685134,38.3451,36.3465,75.5742,75.5742,4.26326e-014,-0,-0,-0,-96.9328,-0,-0,-0,-0.528806,-15.6639,-0.814148,-0.0685134,0,-114.008,-114.008,2.84217e-014,-68.7292,-41.3182,96.9328,12.73,0.384591,-5.21805e-015,0,-5.21805e-015,-38.3451,-36.3465,0,68.7292,17.3604,11.398,21.398,-10,-17.3604,-25.3806,-8.57722,0,41.3182,-10,0,-10,-25.366,0,25.3806,0.0146265,10.0146,-10,-0.144215,-0.384591,0.528806,-1.11022e-016,0,-1.11022e-016,-12.73,0.144215,15.6639,3.07803,3.07803,-7.54952e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
59,2002-11-29,00:00:00.00,-41.3182,0,41.3182,8.57722,25.8066,34.3839,0,34.3839,0,0.814148,0.0685134,38.4023,36.4037,75.6887,75.6887,2.84217e-014,-0,-0,-0,-96.9328,-0,-0,-0,-0.528806,-17.3347,-0.814148,-0.0685134,0,-115.679,-115.679,1.42109e-014,-68.7292,-41.3182,96.9328,12.73,0.384591,-5.21805e-015,0,-5.21805e-015,-38.4023,-36.4037,0,68.7292,17.3604,11.2835,21.2835,-10,-17.3604,-25.3806,-8.57722,0,41.3182,-10,0,-10,-25.8066,0,25.3806,-0.426037,9.57396,-10,-0.144215,-0.384591,0.528806,-1.11022e-016,0,-1.11022e-016,-12.73,0.144215,17.3347,4.74883,4.74883,0,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
60,2002-11-30,00:00:00.00,-41.5949,0,41.5949,8.57722,26.2287,34.8059,0,34.8059,0,0.814148,0.0685134,38.5009,36.5024,75.886,75.886,4.26326e-014,-0,-0,-0,-97.1507,-0,-0,-0,-0.700087,-18.5319,-0.814148,-0.0685134,0,-117.265,-117.265,7.10543e-014,-68.8353,-41.5949,97.1507,12.8948,0.384718,-2.27596e-014,0,-2.27596e-014,-38.5009,-36.5024,0,68.8353,17.619,11.451,21.451,-10,-17.619,-25.3987,-8.57722,0,41.5949,-10,0,-10,-26.2287,0,25.3987,-0.829995,9.17001,-10,-0.144215,-0.384718,0.700087,0.171155,0.171155,-2.498e-016,-12.8948,0.144215,18.5319,5.78134,5.78134,0,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
61,2002-12-01,00:00:00.00,-41.7739,0,41.7739,8.58485,26.6349,35.2198,0,35.2198,0,0.814148,0.0685134,38.5835,36.5849,76.051,76.051,2.84217e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-21.227,-0.814148,-0.0685134,0,-120.189,-120.189,5.68434e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-38.5835,-36.5849,0,68.9056,17.6381,11.3753,21.3753,-10,-17.6381,-25.461,-8.58485,0,41.7739,-9.91006,0.0899427,-10,-26.6349,0,25.461,-1.17394,8.82606,-10,-0.300311,-0.384718,0.700142,0.015113,0.015113,-3.34802e-016,-12.9157,0.300311,21.227,8.61156,8.61156,-1.59872e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
62,2002-12-02,00:00:00.00,-41.7739,0,41.7739,8.58504,27.0258,35.6109,0,35.6109,0,0.814148,0.0685134,38.6295,36.6309,76.1431,76.1431,0,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-25.4008,-0.814148,-0.0685134,0,-124.363,-124.363,4.26326e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-38.6295,-36.6309,0,68.9056,17.6568,11.3019,21.3019,-10,-17.6568,-25.5182,-8.58504,0,41.7739,-9.98611,0.0138945,-10,-27.0258,0,25.5182,-1.50763,8.49237,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-12.9157,0.315424,25.4008,12.8005,12.8005,-8.88178e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
63,2002-12-03,00:00:00.00,-41.7739,0,41.7739,8.58504,27.3995,35.9845,0,35.9845,0,0.814148,0.0685134,38.6711,36.6726,76.2264,76.2264,0,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-25.5264,-0.814148,-0.0685134,0,-124.488,-124.488,4.26326e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-38.6711,-36.6726,0,68.9056,17.6706,11.2325,21.2325,-10,-17.6706,-25.5182,-8.58504,0,41.7739,-10,0,-10,-27.3995,0,25.5182,-1.88131,8.11869,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-12.9157,0.315424,25.5264,12.9261,12.9261,-8.88178e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
64,2002-12-04,00:00:00.00,-41.7739,0,41.7739,8.58504,27.7567,36.3418,0,36.3418,0,0.814148,0.0685134,38.6927,36.6941,76.2695,76.2695,0,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-26.1544,-0.814148,-0.0685134,0,-125.116,-125.116,4.26326e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-38.6927,-36.6941,0,68.9056,17.6706,11.1894,21.1894,-10,-17.6706,-25.5182,-8.58504,0,41.7739,-10,0,-10,-27.7567,0,25.5182,-2.23855,7.76145,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-12.9157,0.315424,26.1544,13.5541,13.5541,-1.06581e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
65,2002-12-05,00:00:00.00,-41.7739,0,41.7739,8.58504,28.0983,36.6833,0,36.6833,0,0.814148,0.0685134,38.7474,36.7488,76.3789,76.3789,2.84217e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-26.5372,-0.814148,-0.0685134,0,-125.499,-125.499,8.52651e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-38.7474,-36.7488,0,68.9056,17.6706,11.08,21.08,-10,-17.6706,-25.5182,-8.58504,0,41.7739,-10,0,-10,-28.0983,0,25.5182,-2.58007,7.41993,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-12.9157,0.315424,26.5372,13.9368,13.9368,1.77636e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
66,2002-12-06,00:00:00.00,-41.7739,0,41.7739,8.58504,28.4248,37.0098,0,37.0098,0,0.814148,0.0685134,38.819,36.8204,76.5221,76.5221,-1.42109e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-27.531,-0.814148,-0.0685134,0,-126.493,-126.493,8.52651e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-38.819,-36.8204,0,68.9056,17.6706,10.9368,20.9368,-10,-17.6706,-25.5182,-8.58504,0,41.7739,-10,0,-10,-28.4248,0,25.5182,-2.90656,7.09344,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-12.9157,0.315424,27.531,14.9307,14.9307,-3.55271e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
67,2002-12-07,00:00:00.00,-41.7739,0,41.7739,8.58504,28.7369,37.3219,0,37.3219,0,0.814148,0.0685134,38.865,36.8664,76.614,76.614,1.42109e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-27.6996,-0.814148,-0.0685134,0,-126.661,-126.661,7.10543e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-38.865,-36.8664,0,68.9056,17.6706,10.8449,20.8449,-10,-17.6706,-25.5182,-8.58504,0,41.7739,-10,0,-10,-28.7369,0,25.5182,-3.21869,6.78131,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-12.9157,0.315424,27.6996,15.0993,15.0993,-7.10543e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
68,2002-12-08,00:00:00.00,-41.7739,0,41.7739,8.58504,29.0353,37.6203,0,37.6203,0,0.814148,0.0685134,38.9367,36.9381,76.7574,76.7574,4.26326e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-27.7624,-0.814148,-0.0685134,0,-126.724,-126.724,5.68434e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-38.9367,-36.9381,0,68.9056,17.6706,10.7015,20.7015,-10,-17.6706,-25.5182,-8.58504,0,41.7739,-10,0,-10,-29.0353,0,25.5182,-3.51708,6.48292,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-12.9157,0.315424,27.7624,15.1621,15.1621,-1.77636e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
69,2002-12-09,00:00:00.00,-41.7739,0,41.7739,8.58504,29.3205,37.9056,0,37.9056,0,0.814148,0.0685134,39.0108,37.0122,76.9056,76.9056,2.84217e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-28.4978,-0.814148,-0.0685134,0,-127.46,-127.46,4.26326e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-39.0108,-37.0122,0,68.9056,17.6706,10.5533,20.5533,-10,-17.6706,-25.5182,-8.58504,0,41.7739,-10,0,-10,-29.3205,0,25.5182,-3.80234,6.19766,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-12.9157,0.315424,28.4978,15.8975,15.8975,-1.77636e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
70,2002-12-10,00:00:00.00,-41.7739,0,41.7739,8.58504,29.5932,38.1783,0,38.1783,0,0.814148,0.0685134,39.0604,37.0618,77.0049,77.0049,2.84217e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-28.4978,-0.814148,-0.0685134,0,-127.46,-127.46,4.26326e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-39.0604,-37.0618,0,68.9056,17.6706,10.454,20.454,-10,-17.6706,-25.5182,-8.58504,0,41.7739,-10,0,-10,-29.5932,0,25.5182,-4.07505,5.92495,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-12.9157,0.315424,28.4978,15.8975,15.8975,-1.77636e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
71,2002-12-11,00:00:00.00,-41.7739,0,41.7739,8.58504,29.854,38.439,0,38.439,0,0.814148,0.0685134,39.1365,37.1379,77.1571,77.1571,4.26326e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-28.5621,-0.814148,-0.0685134,0,-127.524,-127.524,5.68434e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-39.1365,-37.1379,0,68.9056,17.6706,10.3018,20.3018,-10,-17.6706,-25.5182,-8.58504,0,41.7739,-10,0,-10,-29.854,0,25.5182,-4.33576,5.66424,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-12.9157,0.315424,28.5621,15.9617,15.9617,-7.10543e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
72,2002-12-12,00:00:00.00,-41.7739,0,41.7739,8.58504,30.1032,38.6882,0,38.6882,0,0.814148,0.0685134,39.2284,37.2298,77.3409,77.3409,2.84217e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-28.6906,-0.814148,-0.0685134,0,-127.652,-127.652,5.68434e-014,-68.9056,-41.7739,97.379,12.9157,0.384718,-1.74305e-014,0,-1.74305e-014,-39.2284,-37.2298,0,68.9056,17.6706,10.118,20.118,-10,-17.6706,-25.5182,-8.58504,0,41.7739,-10,0,-10,-30.1032,0,25.5182,-4.585,5.415,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-12.9157,0.315424,28.6906,16.0903,16.0903,-1.06581e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
73,2002-12-13,00:00:00.00,-44.0158,0,44.0158,8.59529,30.3999,38.9952,0,38.9952,0,0.814148,0.0685134,39.3291,37.3305,77.5422,77.5422,1.42109e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-28.6906,-0.814148,-0.0685134,0,-127.652,-127.652,5.68434e-014,-69.7971,-44.0158,97.379,16.0492,0.384718,-2.9865e-014,-3.38189e-018,-2.98616e-014,-39.3291,-37.3305,0,69.7971,18.1338,11.2713,21.2713,-10,-18.1338,-26.8461,-8.59529,0,44.0158,-9.55935,0.440646,-10,-30.3999,0,26.8461,-3.55378,6.44622,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-16.0492,0.315424,28.6906,12.9568,12.9568,-5.32907e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
74,2002-12-14,00:00:00.00,-44.0158,0,44.0158,8.59529,30.6892,39.2844,0,39.2844,0,0.814148,0.0685134,39.3914,37.3928,77.6668,77.6668,4.26326e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.700142,-28.8805,-0.814148,-0.0685134,0,-127.842,-127.842,5.68434e-014,-69.7971,-44.0158,97.379,16.0492,0.384718,-2.9865e-014,0,-2.9865e-014,-39.3914,-37.3928,0,69.7971,18.4468,11.4599,21.4599,-10,-18.4468,-26.9737,-8.59529,0,44.0158,-10,0,-10,-30.6892,0,26.9737,-3.71546,6.28454,-10,-0.315424,-0.384718,0.700142,-3.33067e-016,0,-3.33067e-016,-16.0492,0.315424,28.8805,13.1467,13.1467,0,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
75,2002-12-15,00:00:00.00,-45.714,0,45.714,8.59655,31.0153,39.6118,0,39.6118,0,0.814148,0.0685134,39.6214,37.6229,78.127,78.127,2.84217e-014,-0,-0,-0,-97.379,-0,-0,-0,-0.764436,-28.8805,-0.814148,-0.0685134,0,-127.907,-127.907,8.52651e-014,-70.3983,-45.714,97.379,18.2912,0.442079,-1.07137e-014,1.89342e-018,-1.07155e-014,-39.6214,-37.6229,0,70.3983,18.8731,12.0271,22.0271,-10,-18.8731,-28.1002,-8.59655,0,45.714,-9.85581,0.144189,-10,-31.0153,0,28.1002,-2.91509,7.08491,-10,-0.315424,-0.442079,0.764436,0.00693285,0.00693285,6.15827e-017,-18.2912,0.315424,28.8805,10.9047,10.9047,-1.77636e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
76,2002-12-16,00:00:00.00,-45.7299,0,45.7299,8.59655,31.3274,39.924,0,39.924,0,0.814148,0.0685134,39.6803,37.6816,78.2446,78.2446,2.84217e-014,-0,-0,-0,-97.379,-0,-0,-0,-1.12524,-29.6821,-0.814148,-0.0685134,0,-129.069,-129.069,2.84217e-014,-70.4025,-45.7299,97.379,18.3113,0.442079,-1.78191e-014,-4.76926e-035,-1.78191e-014,-39.6803,-37.6816,0,70.4025,19.0233,12.0638,22.0638,-10,-19.0233,-28.1101,-8.59655,0,45.7299,-10,0,-10,-31.3274,0,28.1101,-3.21738,6.78262,-10,-0.322356,-0.442079,1.12524,0.360805,0.360805,1.11022e-016,-18.3113,0.322356,29.6821,11.6931,11.6931,-8.88178e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
77,2002-12-17,00:00:00.00,-45.7299,0,45.7299,8.59655,31.6259,40.2224,0,40.2224,0,0.814148,0.0685134,39.7287,37.7298,78.3412,78.3412,2.84217e-014,-0,-0,-0,-97.379,-0,-0,-0,-1.12524,-29.6821,-0.814148,-0.0685134,0,-129.069,-129.069,2.84217e-014,-70.4025,-45.7299,97.379,18.3113,0.442079,-1.78191e-014,0,-1.78191e-014,-39.7287,-37.7298,0,70.4025,19.0233,11.9672,21.9672,-10,-19.0233,-28.1101,-8.59655,0,45.7299,-10,0,-10,-31.6259,0,28.1101,-3.51583,6.48417,-10,-0.683162,-0.442079,1.12524,2.22045e-016,0,2.22045e-016,-18.3113,0.683162,29.6821,12.0539,12.0539,-8.88178e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
